관측일자,수온,수소이온농도,탁도,화학적산소요구량,총질소,총인,전체 전력량,↓탁도,↓화학적산소요구량,↓총질소,↓총인,기준 탁도,기준 화학적산소요구량,기준 총질소,기준 총인
2021-01-01 00:00:00,4.7,7.98,5.0,1.37,0.403,0.031,3.65,3,0.3700000000000001,0.203,0.020999999999999998,1.0,1.0,0.2,0.01
2021-01-01 01:00:00,4.16,7.98,5.0,1.42,0.401,0.032,3.63,3,0.41999999999999993,0.201,0.022,1.0,1.0,0.2,0.01
2021-01-01 02:00:00,4.73,7.97,5.0,1.87,0.38,0.029,3.62,3,0.8700000000000001,0.18,0.019000000000000003,1.0,1.0,0.2,0.01
2021-01-01 03:00:00,4.98,7.97,5.0,0.84,0.38,0.031,3.62,3,0.84,0.18,0.020999999999999998,1.0,1.0,0.2,0.01
2021-01-01 04:00:00,5.03,7.99,5.0,0.0,0.38,0.032,3.62,3,0.0,0.18,0.022,1.0,1.0,0.2,0.01
2021-01-01 05:00:00,5.01,7.99,5.0,1.08,0.0,0.029,3.62,3,0.08000000000000007,0.0,0.019000000000000003,1.0,1.0,0.2,0.01
2021-01-01 06:00:00,5.05,7.99,5.0,0.82,0.407,0.029,3.62,3,0.82,0.20699999999999996,0.019000000000000003,1.0,1.0,0.2,0.01
2021-01-01 07:00:00,5.11,7.98,5.0,0.7,0.398,0.027,3.61,3,0.7,0.198,0.017,1.0,1.0,0.2,0.01
2021-01-01 08:00:00,5.54,7.99,5.0,1.24,0.363,0.027,3.62,3,0.24,0.16299999999999998,0.017,1.0,1.0,0.2,0.01
2021-01-01 09:00:00,4.89,7.99,5.0,1.23,0.371,0.032,3.63,3,0.22999999999999998,0.17099999999999999,0.022,1.0,1.0,0.2,0.01
2021-01-01 10:00:00,4.92,7.97,5.0,1.52,0.38,0.028,3.63,3,0.52,0.18,0.018000000000000002,1.0,1.0,0.2,0.01
2021-01-01 11:00:00,5.01,7.97,5.0,1.46,0.39,0.031,3.62,3,0.45999999999999996,0.19,0.020999999999999998,1.0,1.0,0.2,0.01
2021-01-01 12:00:00,5.11,7.97,5.0,0.95,0.417,0.032,3.61,3,0.95,0.21699999999999997,0.022,1.0,1.0,0.2,0.01
2021-01-01 13:00:00,5.15,7.96,5.0,1.55,0.428,0.034,3.61,3,0.55,0.22799999999999998,0.024,1.0,1.0,0.2,0.01
2021-01-01 14:00:00,4.84,7.97,5.0,0.97,0.433,0.032,3.62,3,0.97,0.23299999999999998,0.022,1.0,1.0,0.2,0.01
2021-01-01 15:00:00,4.94,7.99,5.0,1.17,0.423,0.029,3.63,3,0.16999999999999993,0.22299999999999998,0.019000000000000003,1.0,1.0,0.2,0.01
2021-01-01 16:00:00,4.97,8.0,5.0,1.02,0.445,0.035,3.63,3,0.020000000000000018,0.245,0.025,1.0,1.0,0.2,0.01
2021-01-01 17:00:00,5.31,8.0,5.0,1.44,0.428,0.035,3.62,3,0.43999999999999995,0.22799999999999998,0.025,1.0,1.0,0.2,0.01
2021-01-01 18:00:00,5.03,8.0,5.0,1.17,0.419,0.034,3.62,3,0.16999999999999993,0.21899999999999997,0.024,1.0,1.0,0.2,0.01
2021-01-01 19:00:00,5.01,8.0,5.0,1.04,0.399,0.032,3.62,3,0.040000000000000036,0.199,0.022,1.0,1.0,0.2,0.01
2021-01-01 20:00:00,4.99,8.01,5.0,1.3,0.399,0.029,3.62,3,0.30000000000000004,0.199,0.019000000000000003,1.0,1.0,0.2,0.01
2021-01-01 21:00:00,4.93,8.0,5.0,1.36,0.379,0.03,3.63,3,0.3600000000000001,0.179,0.019999999999999997,1.0,1.0,0.2,0.01
2021-01-01 22:00:00,5.72,8.0,5.0,1.34,0.401,0.029,3.63,3,0.3400000000000001,0.201,0.019000000000000003,1.0,1.0,0.2,0.01
2021-01-01 23:00:00,5.2,7.98,5.0,0.0,0.397,0.029,3.64,3,0.0,0.197,0.019000000000000003,1.0,1.0,0.2,0.01
2021-01-02 00:00:00,4.77,7.98,5.0,1.63,0.377,0.025,3.64,3,0.6299999999999999,0.177,0.015000000000000001,1.0,1.0,0.2,0.01
2021-01-02 01:00:00,4.21,7.97,5.0,1.2,0.365,0.029,3.65,3,0.19999999999999996,0.16499999999999998,0.019000000000000003,1.0,1.0,0.2,0.01
2021-01-02 02:00:00,4.79,7.96,5.0,1.61,0.362,0.027,3.64,3,0.6100000000000001,0.16199999999999998,0.017,1.0,1.0,0.2,0.01
2021-01-02 03:00:00,4.79,7.97,5.0,1.28,0.357,0.028,3.64,3,0.28,0.15699999999999997,0.018000000000000002,1.0,1.0,0.2,0.01
2021-01-02 04:00:00,4.73,7.98,5.0,1.63,0.385,0.031,3.64,3,0.6299999999999999,0.185,0.020999999999999998,1.0,1.0,0.2,0.01
2021-01-02 05:00:00,4.75,7.98,5.0,2.2,0.385,0.029,3.64,3,1.2000000000000002,0.185,0.019000000000000003,1.0,1.0,0.2,0.01
2021-01-02 06:00:00,4.72,7.97,5.0,1.59,0.385,0.029,3.65,3,0.5900000000000001,0.185,0.019000000000000003,1.0,1.0,0.2,0.01
2021-01-02 07:00:00,4.7,7.97,5.0,2.07,0.0,0.029,3.65,3,1.0699999999999998,0.0,0.019000000000000003,1.0,1.0,0.2,0.01
2021-01-02 08:00:00,4.68,7.98,5.0,1.84,0.395,0.03,3.65,3,0.8400000000000001,0.195,0.019999999999999997,1.0,1.0,0.2,0.01
2021-01-02 09:00:00,4.61,7.98,5.0,2.39,0.381,0.03,3.65,3,1.3900000000000001,0.181,0.019999999999999997,1.0,1.0,0.2,0.01
2021-01-02 10:00:00,4.65,7.97,5.0,2.21,0.382,0.028,3.65,3,1.21,0.182,0.018000000000000002,1.0,1.0,0.2,0.01
2021-01-02 11:00:00,4.78,7.96,5.0,1.4,0.375,0.03,3.64,3,0.3999999999999999,0.175,0.019999999999999997,1.0,1.0,0.2,0.01
2021-01-02 12:00:00,4.87,7.96,5.0,1.0,0.414,0.033,3.63,3,1.0,0.21399999999999997,0.023,1.0,1.0,0.2,0.01
2021-01-02 13:00:00,5.03,7.95,5.0,0.0,0.422,0.032,3.62,3,0.0,0.22199999999999998,0.022,1.0,1.0,0.2,0.01
2021-01-02 14:00:00,5.22,7.95,5.0,0.99,0.426,0.032,3.61,3,0.99,0.22599999999999998,0.022,1.0,1.0,0.2,0.01
2021-01-02 15:00:00,5.04,7.95,5.0,1.12,0.436,0.032,3.62,3,0.1200000000000001,0.236,0.022,1.0,1.0,0.2,0.01
2021-01-02 16:00:00,5.0,7.99,5.0,1.46,0.444,0.033,3.62,3,0.45999999999999996,0.244,0.023,1.0,1.0,0.2,0.01
2021-01-02 17:00:00,4.88,8.01,5.0,1.48,0.453,0.032,3.63,3,0.48,0.253,0.022,1.0,1.0,0.2,0.01
2021-01-02 18:00:00,4.86,8.01,5.0,1.31,0.439,0.03,3.63,3,0.31000000000000005,0.239,0.019999999999999997,1.0,1.0,0.2,0.01
2021-01-02 19:00:00,5.06,8.01,5.0,1.3,0.427,0.031,3.64,3,0.30000000000000004,0.22699999999999998,0.020999999999999998,1.0,1.0,0.2,0.01
2021-01-02 20:00:00,4.79,8.01,5.0,2.01,0.427,0.03,3.64,3,1.0099999999999998,0.22699999999999998,0.019999999999999997,1.0,1.0,0.2,0.01
2021-01-02 21:00:00,4.8,8.01,5.0,1.4,0.426,0.031,3.64,3,0.3999999999999999,0.22599999999999998,0.020999999999999998,1.0,1.0,0.2,0.01
2021-01-02 22:00:00,4.51,8.0,5.0,1.14,0.425,0.033,3.64,3,0.1399999999999999,0.22499999999999998,0.023,1.0,1.0,0.2,0.01
2021-01-02 23:00:00,4.75,7.99,5.0,1.15,0.438,0.029,3.64,3,0.1499999999999999,0.238,0.019000000000000003,1.0,1.0,0.2,0.01
2021-01-03 00:00:00,5.07,7.98,5.0,1.59,0.424,0.033,3.64,3,0.5900000000000001,0.22399999999999998,0.023,1.0,1.0,0.2,0.01
2021-01-03 01:00:00,4.75,7.98,5.0,1.93,0.438,0.031,3.64,3,0.9299999999999999,0.238,0.020999999999999998,1.0,1.0,0.2,0.01
2021-01-03 02:00:00,4.71,7.96,5.0,1.57,0.425,0.028,3.65,3,0.5700000000000001,0.22499999999999998,0.018000000000000002,1.0,1.0,0.2,0.01
2021-01-03 03:00:00,4.77,7.95,5.0,1.83,0.422,0.028,3.64,3,0.8300000000000001,0.22199999999999998,0.018000000000000002,1.0,1.0,0.2,0.01
2021-01-03 04:00:00,4.57,7.96,5.0,1.87,0.409,0.031,3.65,3,0.8700000000000001,0.20899999999999996,0.020999999999999998,1.0,1.0,0.2,0.01
2021-01-03 05:00:00,4.49,7.96,5.0,1.97,0.413,0.029,3.66,3,0.97,0.21299999999999997,0.019000000000000003,1.0,1.0,0.2,0.01
2021-01-03 06:00:00,4.53,7.96,5.0,1.9,0.414,0.031,3.66,3,0.8999999999999999,0.21399999999999997,0.020999999999999998,1.0,1.0,0.2,0.01
2021-01-03 07:00:00,4.53,7.96,5.0,1.82,0.414,0.028,3.66,3,0.8200000000000001,0.21399999999999997,0.018000000000000002,1.0,1.0,0.2,0.01
2021-01-03 08:00:00,4.48,7.97,5.0,1.91,0.414,0.03,3.67,3,0.9099999999999999,0.21399999999999997,0.019999999999999997,1.0,1.0,0.2,0.01
2021-01-03 09:00:00,4.76,7.97,5.0,1.85,0.0,0.032,3.67,3,0.8500000000000001,0.0,0.022,1.0,1.0,0.2,0.01
2021-01-03 10:00:00,4.24,7.97,5.0,1.68,0.389,0.033,3.66,3,0.6799999999999999,0.189,0.023,1.0,1.0,0.2,0.01
2021-01-03 11:00:00,4.59,7.95,5.0,1.23,0.377,0.028,3.65,3,0.22999999999999998,0.177,0.018000000000000002,1.0,1.0,0.2,0.01
2021-01-03 12:00:00,4.71,7.96,5.0,1.3,0.379,0.032,3.65,3,0.30000000000000004,0.179,0.022,1.0,1.0,0.2,0.01
2021-01-03 13:00:00,5.23,7.95,5.0,0.64,0.37,0.029,3.64,3,0.64,0.16999999999999998,0.019000000000000003,1.0,1.0,0.2,0.01
2021-01-03 14:00:00,4.91,7.94,5.0,1.14,0.379,0.031,3.63,3,0.1399999999999999,0.179,0.020999999999999998,1.0,1.0,0.2,0.01
2021-01-03 15:00:00,4.76,7.93,5.0,0.82,0.374,0.031,3.64,3,0.82,0.174,0.020999999999999998,1.0,1.0,0.2,0.01
2021-01-03 16:00:00,4.58,7.94,5.0,0.68,0.392,0.032,3.65,3,0.68,0.192,0.022,1.0,1.0,0.2,0.01
2021-01-03 17:00:00,4.62,7.97,5.0,1.11,0.375,0.031,3.65,3,0.1100000000000001,0.175,0.020999999999999998,1.0,1.0,0.2,0.01
2021-01-03 18:00:00,5.01,7.99,5.0,1.03,0.369,0.034,3.65,3,0.030000000000000027,0.16899999999999998,0.024,1.0,1.0,0.2,0.01
2021-01-03 19:00:00,4.65,7.99,5.0,0.91,0.372,0.032,3.65,3,0.91,0.172,0.022,1.0,1.0,0.2,0.01
2021-01-03 20:00:00,4.61,8.0,5.0,1.0,0.366,0.029,3.65,3,1.0,0.16599999999999998,0.019000000000000003,1.0,1.0,0.2,0.01
2021-01-03 21:00:00,4.57,7.99,5.0,1.22,0.373,0.03,3.65,3,0.21999999999999997,0.173,0.019999999999999997,1.0,1.0,0.2,0.01
2021-01-03 22:00:00,4.31,7.99,5.0,1.27,0.379,0.031,3.65,3,0.27,0.179,0.020999999999999998,1.0,1.0,0.2,0.01
2021-01-03 23:00:00,4.47,7.99,5.0,1.45,0.358,0.032,3.67,3,0.44999999999999996,0.15799999999999997,0.022,1.0,1.0,0.2,0.01
2021-01-04 00:00:00,4.47,7.97,5.0,1.48,0.341,0.028,3.67,3,0.48,0.14100000000000001,0.018000000000000002,1.0,1.0,0.2,0.01
2021-01-04 01:00:00,4.78,7.97,5.0,1.65,0.36,0.03,3.66,3,0.6499999999999999,0.15999999999999998,0.019999999999999997,1.0,1.0,0.2,0.01
2021-01-04 02:00:00,4.17,7.97,5.0,1.8,0.355,0.027,3.67,3,0.8,0.15499999999999997,0.017,1.0,1.0,0.2,0.01
2021-01-04 03:00:00,5.08,7.95,5.0,1.25,0.353,0.029,3.67,3,0.25,0.15299999999999997,0.019000000000000003,1.0,1.0,0.2,0.01
2021-01-04 04:00:00,4.44,7.95,5.0,1.04,0.354,0.03,3.67,3,0.040000000000000036,0.15399999999999997,0.019999999999999997,1.0,1.0,0.2,0.01
2021-01-04 05:00:00,4.45,7.95,5.0,1.56,0.332,0.025,3.67,3,0.56,0.132,0.015000000000000001,1.0,1.0,0.2,0.01
2021-01-04 06:00:00,4.12,7.98,5.0,1.67,0.34,0.029,3.67,3,0.6699999999999999,0.14,0.019000000000000003,1.0,1.0,0.2,0.01
2021-01-04 07:00:00,4.35,7.97,5.0,1.76,0.356,0.029,3.67,3,0.76,0.15599999999999997,0.019000000000000003,1.0,1.0,0.2,0.01
2021-01-04 08:00:00,4.21,7.97,5.0,1.24,0.358,0.032,3.67,3,0.24,0.15799999999999997,0.022,1.0,1.0,0.2,0.01
2021-01-04 09:00:00,4.38,7.97,5.0,0.0,0.358,0.0,3.67,3,0.0,0.15799999999999997,0.0,1.0,1.0,0.2,0.01
2021-01-04 10:00:00,4.36,7.98,5.0,1.5,0.358,0.035,3.67,3,0.5,0.15799999999999997,0.025,1.0,1.0,0.2,0.01
2021-01-04 11:00:00,4.32,7.97,5.0,1.61,0.0,0.031,3.67,3,0.6100000000000001,0.0,0.020999999999999998,1.0,1.0,0.2,0.01
2021-01-04 12:00:00,4.45,7.97,5.0,1.07,0.382,0.031,3.67,3,0.07000000000000006,0.182,0.020999999999999998,1.0,1.0,0.2,0.01
2021-01-04 13:00:00,4.44,7.97,5.0,0.78,0.385,0.029,3.67,3,0.78,0.185,0.019000000000000003,1.0,1.0,0.2,0.01
2021-01-04 14:00:00,4.53,7.96,5.0,1.07,0.392,0.031,3.66,3,0.07000000000000006,0.192,0.020999999999999998,1.0,1.0,0.2,0.01
2021-01-04 15:00:00,4.58,7.95,5.0,0.89,0.0,0.031,3.65,3,0.89,0.0,0.020999999999999998,1.0,1.0,0.2,0.01
2021-01-04 16:00:00,5.01,7.94,5.0,0.83,0.399,0.03,3.64,3,0.83,0.199,0.019999999999999997,1.0,1.0,0.2,0.01
2021-01-04 17:00:00,4.92,7.95,5.0,1.65,0.384,0.032,3.65,3,0.6499999999999999,0.184,0.022,1.0,1.0,0.2,0.01
2021-01-04 18:00:00,4.89,8.0,5.0,1.69,0.377,0.032,3.65,3,0.69,0.177,0.022,1.0,1.0,0.2,0.01
2021-01-04 19:00:00,4.58,8.0,5.0,1.26,0.376,0.033,3.65,3,0.26,0.176,0.023,1.0,1.0,0.2,0.01
2021-01-04 20:00:00,4.6,8.01,5.0,1.42,0.403,0.037,3.65,3,0.41999999999999993,0.203,0.026999999999999996,1.0,1.0,0.2,0.01
2021-01-04 21:00:00,4.63,8.0,5.0,1.6,0.378,0.031,3.65,3,0.6000000000000001,0.178,0.020999999999999998,1.0,1.0,0.2,0.01
2021-01-04 22:00:00,5.5,8.0,5.0,0.0,0.397,0.028,3.65,3,0.0,0.197,0.018000000000000002,1.0,1.0,0.2,0.01
2021-01-04 23:00:00,4.73,8.0,5.0,1.0,0.371,0.027,3.64,3,1.0,0.17099999999999999,0.017,1.0,1.0,0.2,0.01
2021-01-05 00:00:00,4.48,8.01,5.0,0.89,0.392,0.031,3.64,3,0.89,0.192,0.020999999999999998,1.0,1.0,0.2,0.01
2021-01-05 01:00:00,4.73,7.98,5.0,1.11,0.376,0.027,3.64,3,0.1100000000000001,0.176,0.017,1.0,1.0,0.2,0.01
2021-01-05 02:00:00,4.69,7.96,5.0,1.12,0.386,0.03,3.65,3,0.1200000000000001,0.186,0.019999999999999997,1.0,1.0,0.2,0.01
2021-01-05 03:00:00,4.67,7.95,5.0,1.13,0.37,0.03,3.65,3,0.1299999999999999,0.16999999999999998,0.019999999999999997,1.0,1.0,0.2,0.01
2021-01-05 04:00:00,4.64,7.93,5.0,1.04,0.372,0.031,3.65,3,0.040000000000000036,0.172,0.020999999999999998,1.0,1.0,0.2,0.01
2021-01-05 05:00:00,4.64,7.93,5.0,1.15,0.394,0.03,3.65,3,0.1499999999999999,0.194,0.019999999999999997,1.0,1.0,0.2,0.01
2021-01-05 06:00:00,4.6,7.94,5.0,1.68,0.385,0.029,3.65,3,0.6799999999999999,0.185,0.019000000000000003,1.0,1.0,0.2,0.01
2021-01-05 07:00:00,4.58,7.97,5.0,1.32,0.392,0.027,3.65,3,0.32000000000000006,0.192,0.017,1.0,1.0,0.2,0.01
2021-01-05 08:00:00,4.55,7.95,5.0,1.63,0.369,0.027,3.66,3,0.6299999999999999,0.16899999999999998,0.017,1.0,1.0,0.2,0.01
2021-01-05 09:00:00,4.45,7.94,5.0,1.82,0.407,0.028,3.67,3,0.8200000000000001,0.20699999999999996,0.018000000000000002,1.0,1.0,0.2,0.01
2021-01-05 10:00:00,4.7,7.95,5.0,1.73,0.391,0.032,3.67,3,0.73,0.191,0.022,1.0,1.0,0.2,0.01
2021-01-05 11:00:00,4.44,7.95,5.0,1.12,0.391,0.031,3.67,3,0.1200000000000001,0.191,0.020999999999999998,1.0,1.0,0.2,0.01
2021-01-05 12:00:00,4.45,7.95,5.0,1.26,0.391,0.031,3.67,3,0.26,0.191,0.020999999999999998,1.0,1.0,0.2,0.01
2021-01-05 13:00:00,4.49,7.95,5.0,1.22,0.0,0.029,3.66,3,0.21999999999999997,0.0,0.019000000000000003,1.0,1.0,0.2,0.01
2021-01-05 14:00:00,4.65,7.95,5.0,0.64,0.376,0.028,3.65,3,0.64,0.176,0.018000000000000002,1.0,1.0,0.2,0.01
2021-01-05 15:00:00,4.77,7.94,5.0,0.59,0.37,0.028,3.64,3,0.59,0.16999999999999998,0.018000000000000002,1.0,1.0,0.2,0.01
2021-01-05 16:00:00,4.72,7.92,5.0,1.38,0.373,0.03,3.65,3,0.3799999999999999,0.173,0.019999999999999997,1.0,1.0,0.2,0.01
2021-01-05 17:00:00,4.66,7.91,4.0,0.88,0.374,0.029,3.65,2,0.88,0.174,0.019000000000000003,1.0,1.0,0.2,0.01
2021-01-05 18:00:00,4.56,7.93,5.0,1.08,0.382,0.03,3.66,3,0.08000000000000007,0.182,0.019999999999999997,1.0,1.0,0.2,0.01
2021-01-05 19:00:00,4.59,7.96,5.0,1.19,0.392,0.027,3.65,3,0.18999999999999995,0.192,0.017,1.0,1.0,0.2,0.01
2021-01-05 20:00:00,4.53,7.98,5.0,1.01,0.377,0.028,3.66,3,0.010000000000000009,0.177,0.018000000000000002,1.0,1.0,0.2,0.01
2021-01-05 21:00:00,4.52,7.98,5.0,1.6,0.38,0.027,3.66,3,0.6000000000000001,0.18,0.017,1.0,1.0,0.2,0.01
2021-01-05 22:00:00,4.76,7.98,5.0,1.26,0.376,0.029,3.66,3,0.26,0.176,0.019000000000000003,1.0,1.0,0.2,0.01
2021-01-05 23:00:00,3.66,7.99,5.0,1.44,0.367,0.028,3.67,3,0.43999999999999995,0.16699999999999998,0.018000000000000002,1.0,1.0,0.2,0.01
2021-01-06 00:00:00,4.44,7.98,5.0,1.34,0.382,0.027,3.67,3,0.3400000000000001,0.182,0.017,1.0,1.0,0.2,0.01
2021-01-06 01:00:00,4.43,7.97,5.0,1.59,0.374,0.028,3.67,3,0.5900000000000001,0.174,0.018000000000000002,1.0,1.0,0.2,0.01
2021-01-06 02:00:00,4.33,7.95,5.0,0.83,0.378,0.027,3.67,3,0.83,0.178,0.017,1.0,1.0,0.2,0.01
2021-01-06 03:00:00,4.57,7.94,5.0,1.03,0.359,0.027,3.68,3,0.030000000000000027,0.15899999999999997,0.017,1.0,1.0,0.2,0.01
2021-01-06 04:00:00,4.21,7.93,5.0,0.98,0.338,0.027,3.69,3,0.98,0.138,0.017,1.0,1.0,0.2,0.01
2021-01-06 05:00:00,4.21,7.93,4.0,1.21,0.346,0.024,3.69,2,0.20999999999999996,0.14599999999999996,0.014,1.0,1.0,0.2,0.01
2021-01-06 06:00:00,4.17,7.92,4.0,0.9,0.348,0.028,3.69,2,0.9,0.14799999999999996,0.018000000000000002,1.0,1.0,0.2,0.01
2021-01-06 07:00:00,4.14,7.94,5.0,1.49,0.341,0.026,3.69,3,0.49,0.14100000000000001,0.016,1.0,1.0,0.2,0.01
2021-01-06 08:00:00,4.14,7.95,5.0,0.93,0.344,0.025,3.69,3,0.93,0.14399999999999996,0.015000000000000001,1.0,1.0,0.2,0.01
2021-01-06 09:00:00,4.12,7.96,5.0,1.19,0.334,0.028,3.69,3,0.18999999999999995,0.134,0.018000000000000002,1.0,1.0,0.2,0.01
2021-01-06 10:00:00,4.15,7.96,5.0,1.31,0.344,0.026,3.69,3,0.31000000000000005,0.14399999999999996,0.016,1.0,1.0,0.2,0.01
2021-01-06 11:00:00,4.18,7.97,5.0,0.93,0.362,0.031,3.69,3,0.93,0.16199999999999998,0.020999999999999998,1.0,1.0,0.2,0.01
2021-01-06 12:00:00,4.25,7.98,5.0,0.82,0.362,0.028,3.68,3,0.82,0.16199999999999998,0.018000000000000002,1.0,1.0,0.2,0.01
2021-01-06 13:00:00,4.48,7.94,5.0,0.82,0.362,0.028,3.69,3,0.82,0.16199999999999998,0.018000000000000002,1.0,1.0,0.2,0.01
2021-01-06 14:00:00,4.43,7.94,4.0,1.68,0.362,0.028,3.67,2,0.6799999999999999,0.16199999999999998,0.018000000000000002,1.0,1.0,0.2,0.01
2021-01-06 15:00:00,4.73,7.94,5.0,1.68,0.362,0.028,3.67,3,0.6799999999999999,0.16199999999999998,0.018000000000000002,1.0,1.0,0.2,0.01
2021-01-06 16:00:00,4.35,7.93,4.0,1.68,0.362,0.028,3.67,2,0.6799999999999999,0.16199999999999998,0.018000000000000002,1.0,1.0,0.2,0.01
2021-01-06 17:00:00,4.16,7.91,4.0,0.85,0.0,0.0,3.69,2,0.85,0.0,0.0,1.0,1.0,0.2,0.01
2021-01-06 18:00:00,4.13,7.91,4.0,0.34,0.362,0.032,3.69,2,0.34,0.16199999999999998,0.022,1.0,1.0,0.2,0.01
2021-01-06 19:00:00,4.15,7.95,4.0,0.33,0.291,0.032,3.69,2,0.33,0.09099999999999997,0.022,1.0,1.0,0.2,0.01
2021-01-06 20:00:00,4.39,7.96,5.0,0.56,0.28,0.029,3.69,3,0.56,0.08000000000000002,0.019000000000000003,1.0,1.0,0.2,0.01
2021-01-06 21:00:00,4.06,7.93,4.0,0.28,0.28,0.028,3.69,2,0.28,0.08000000000000002,0.018000000000000002,1.0,1.0,0.2,0.01
2021-01-06 22:00:00,4.03,7.96,4.0,0.61,0.262,0.026,3.7,2,0.61,0.062,0.016,1.0,1.0,0.2,0.01
2021-01-06 23:00:00,3.85,7.96,4.0,0.5,0.314,0.035,3.71,2,0.5,0.11399999999999999,0.025,1.0,1.0,0.2,0.01
2021-01-07 00:00:00,3.61,7.97,4.0,0.47,0.334,0.034,3.73,2,0.47,0.134,0.024,1.0,1.0,0.2,0.01
2021-01-07 01:00:00,3.57,7.95,5.0,0.88,0.369,0.031,3.73,3,0.88,0.16899999999999998,0.020999999999999998,1.0,1.0,0.2,0.01
2021-01-07 02:00:00,3.49,7.96,5.0,0.82,0.298,0.026,3.75,3,0.82,0.09799999999999998,0.016,1.0,1.0,0.2,0.01
2021-01-07 03:00:00,3.32,7.96,5.0,0.96,0.296,0.027,3.75,3,0.96,0.09599999999999997,0.017,1.0,1.0,0.2,0.01
2021-01-07 04:00:00,3.41,7.94,5.0,0.87,0.313,0.027,3.75,3,0.87,0.11299999999999999,0.017,1.0,1.0,0.2,0.01
2021-01-07 05:00:00,3.37,7.93,5.0,0.87,0.319,0.028,3.75,3,0.87,0.119,0.018000000000000002,1.0,1.0,0.2,0.01
2021-01-07 06:00:00,3.07,7.93,5.0,1.12,0.292,0.025,3.78,3,0.1200000000000001,0.09199999999999997,0.015000000000000001,1.0,1.0,0.2,0.01
2021-01-07 07:00:00,3.13,7.9,4.0,1.25,0.309,0.024,3.77,2,0.25,0.10899999999999999,0.014,1.0,1.0,0.2,0.01
2021-01-07 08:00:00,3.46,7.89,4.0,1.59,0.284,0.029,3.77,2,0.5900000000000001,0.08399999999999996,0.019000000000000003,1.0,1.0,0.2,0.01
2021-01-07 09:00:00,3.35,7.93,4.0,1.19,0.362,0.032,3.67,2,0.18999999999999995,0.16199999999999998,0.022,1.0,1.0,0.2,0.01
2021-01-07 10:00:00,2.8,7.93,4.0,0.97,0.402,0.03,3.78,2,0.97,0.202,0.019999999999999997,1.0,1.0,0.2,0.01
2021-01-07 11:00:00,2.84,7.93,4.0,1.08,0.36,0.029,3.77,2,0.08000000000000007,0.15999999999999998,0.019000000000000003,1.0,1.0,0.2,0.01
2021-01-07 12:00:00,3.13,7.93,4.0,1.12,0.419,0.032,3.77,2,0.1200000000000001,0.21899999999999997,0.022,1.0,1.0,0.2,0.01
2021-01-07 13:00:00,3.17,7.93,4.0,0.87,0.455,0.029,3.77,2,0.87,0.255,0.019000000000000003,1.0,1.0,0.2,0.01
2021-01-07 14:00:00,4.12,7.92,4.0,0.72,0.447,0.0,3.75,2,0.72,0.247,0.0,1.0,1.0,0.2,0.01
2021-01-07 15:00:00,3.13,7.92,4.0,0.48,0.448,0.031,3.75,2,0.48,0.248,0.020999999999999998,1.0,1.0,0.2,0.01
2021-01-07 16:00:00,3.27,7.92,4.0,0.52,0.536,0.034,3.77,2,0.52,0.336,0.024,1.0,1.0,0.2,0.01
2021-01-07 17:00:00,3.09,7.91,4.0,0.34,0.536,0.031,3.77,2,0.34,0.336,0.020999999999999998,1.0,1.0,0.2,0.01
2021-01-07 18:00:00,3.03,7.89,4.0,0.47,0.536,0.03,3.79,2,0.47,0.336,0.019999999999999997,1.0,1.0,0.2,0.01
2021-01-07 19:00:00,3.08,7.89,3.0,0.92,0.388,0.03,3.78,1,0.92,0.188,0.019999999999999997,1.0,1.0,0.2,0.01
2021-01-07 20:00:00,3.27,7.9,4.0,0.79,0.326,0.026,3.77,2,0.79,0.126,0.016,1.0,1.0,0.2,0.01
2021-01-07 21:00:00,3.19,7.93,4.0,1.28,0.355,0.027,3.77,2,0.28,0.15499999999999997,0.017,1.0,1.0,0.2,0.01
2021-01-07 22:00:00,3.23,7.93,4.0,1.48,0.432,0.025,3.77,2,0.48,0.23199999999999998,0.015000000000000001,1.0,1.0,0.2,0.01
2021-01-07 23:00:00,3.21,7.93,4.0,1.35,0.0,0.025,3.77,2,0.3500000000000001,0.0,0.015000000000000001,1.0,1.0,0.2,0.01
2021-01-08 00:00:00,3.1,7.94,4.0,1.44,0.405,0.026,3.77,2,0.43999999999999995,0.20500000000000002,0.016,1.0,1.0,0.2,0.01
2021-01-08 01:00:00,3.06,7.93,4.0,2.2,0.405,0.031,3.78,2,1.2000000000000002,0.20500000000000002,0.020999999999999998,1.0,1.0,0.2,0.01
2021-01-08 02:00:00,2.98,7.93,4.0,2.23,0.416,0.031,3.79,2,1.23,0.21599999999999997,0.020999999999999998,1.0,1.0,0.2,0.01
2021-01-08 03:00:00,2.85,7.92,4.0,2.35,0.474,0.028,3.8,2,1.35,0.27399999999999997,0.018000000000000002,1.0,1.0,0.2,0.01
2021-01-08 04:00:00,2.92,7.91,4.0,2.59,0.488,0.031,3.79,2,1.5899999999999999,0.288,0.020999999999999998,1.0,1.0,0.2,0.01
2021-01-08 05:00:00,3.69,7.9,4.0,2.55,0.506,0.025,3.79,2,1.5499999999999998,0.306,0.015000000000000001,1.0,1.0,0.2,0.01
2021-01-08 06:00:00,2.9,7.9,4.0,2.62,0.458,0.028,3.79,2,1.62,0.258,0.018000000000000002,1.0,1.0,0.2,0.01
